"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:18:15.4140656","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4140749","Explorer.EXE","6308","CloseFile","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe\resources.pri","SUCCESS",""
"21:18:15.4140944","Procmon64.exe","10216","QueryOpen","C:\Windows\System32\DataExchange.dll","FAST IO DISALLOWED",""
"21:18:15.4140971","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe\resources.pri","SUCCESS",""
"21:18:15.4141487","Explorer.EXE","6308","QueryOpen","C:\Windows\System32\imageres.dll","FAST IO DISALLOWED",""
"21:18:15.4141556","Explorer.EXE","6308","CreateFile","C:\Windows\apppatch\01DD159C0070DC0F.sysmain.sdb","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4141778","Explorer.EXE","6308","CreateFile","C:\Users\rabBIThole\Desktop","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4142129","Explorer.EXE","6308","QueryStatInformation","C:\Windows\apppatch\01DD159C0070DC0F.sysmain.sdb","SUCCESS",""
"21:18:15.4142245","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{56784854-C6CB-462B-8169-88E350ACB882}\PropertyBag\ThisPCPolicy","NAME NOT FOUND","Length: 12"
"21:18:15.4142345","Explorer.EXE","6308","CloseFile","C:\Windows\apppatch\01DD159C0070DC0F.sysmain.sdb","SUCCESS",""
"21:18:15.4142375","Explorer.EXE","6308","FileSystemControl","C:\Users\rabBIThole\Desktop","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"21:18:15.4142413","Explorer.EXE","6308","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"21:18:15.4142579","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Windows\apppatch\01DD159C0070DC0F.sysmain.sdb","SUCCESS",""
"21:18:15.4142594","Explorer.EXE","6308","CloseFile","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4142816","Explorer.EXE","6308","QueryBasicInformationFile","D:\Upscayl\Upscayl.exe","SUCCESS","CreationTime: 2025/6/22 1:49:54, LastAccessTime: 2025/7/29 17:13:42, LastWriteTime: 2025/1/18 0:33:20, ChangeTime: 2025/6/22 1:49:55, FileAttributes: A"
"21:18:15.4142828","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4142933","Procmon64.exe","10216","CreateFile","C:\Windows\System32\DataExchange.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4143100","Explorer.EXE","6308","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:18:15.4143465","Explorer.EXE","6308","QueryBasicInformationFile","D:\Upscayl\Upscayl.exe","SUCCESS","CreationTime: 2025/6/22 1:49:54, LastAccessTime: 2025/7/29 17:13:42, LastWriteTime: 2025/1/18 0:33:20, ChangeTime: 2025/6/22 1:49:55, FileAttributes: A"
"21:18:15.4143567","Procmon64.exe","10216","QueryBasicInformationFile","C:\Windows\System32\DataExchange.dll","SUCCESS","CreationTime: 2026/7/15 10:40:42, LastAccessTime: 2026/7/15 10:40:42, LastWriteTime: 2026/7/15 10:40:42, ChangeTime: 2026/7/16 23:33:39, FileAttributes: A"
"21:18:15.4143670","Explorer.EXE","6308","QueryNameInformationFile","D:\Upscayl\Upscayl.exe","SUCCESS","Name: \Upscayl\Upscayl.exe"
"21:18:15.4143795","Procmon64.exe","10216","CloseFile","C:\Windows\System32\DataExchange.dll","SUCCESS",""
"21:18:15.4143989","Explorer.EXE","6308","CreateFile","C:\Windows\System32\imageres.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4144073","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\DataExchange.dll","SUCCESS",""
"21:18:15.4144178","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:15.4144330","Explorer.EXE","6308","CreateFile","C:\Users\rabBIThole\Desktop","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4144853","Explorer.EXE","6308","CloseFile","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4144947","Explorer.EXE","6308","QueryBasicInformationFile","C:\Windows\System32\imageres.dll","SUCCESS","CreationTime: 2026/2/15 14:39:39, LastAccessTime: 2026/2/15 14:39:39, LastWriteTime: 2026/2/15 14:39:39, ChangeTime: 2026/7/16 17:22:01, FileAttributes: A"
"21:18:15.4145035","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4145123","Explorer.EXE","6308","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4145177","Explorer.EXE","6308","CloseFile","C:\Windows\System32\imageres.dll","SUCCESS",""
"21:18:15.4145447","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:15.4145454","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Windows\System32\imageres.dll","SUCCESS",""
"21:18:15.4145483","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4145730","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties\System.ItemPathDisplayNarrow","NAME NOT FOUND","Length: 16"
"21:18:15.4145736","Explorer.EXE","6308","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\WCOSEnumerationBaselineAllowedlist","NAME NOT FOUND","Desired Access: Read"
"21:18:15.4145751","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"21:18:15.4145860","Explorer.EXE","6308","RegCreateKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri","REPARSE","Desired Access: Read/Write"
"21:18:15.4145901","Explorer.EXE","6308","CreateFile","D:\Upscayl\Upscayl.exe","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4146164","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: Name"
"21:18:15.4146206","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:18:15.4146437","Explorer.EXE","6308","RegCreateKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri","SUCCESS","Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
"21:18:15.4146456","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4146589","Explorer.EXE","6308","CreateFileMapping","D:\Upscayl\Upscayl.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:15.4146729","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:15.4146805","Explorer.EXE","6308","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","D:\Upscayl\Upscayl.exe","SUCCESS",""
"21:18:15.4146810","Explorer.EXE","6308","RegCloseKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri","SUCCESS",""
"21:18:15.4146881","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:15.4147072","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4147083","Explorer.EXE","6308","CreateFile","C:\Users\rabBIThole\Desktop","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4147125","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties\System.ItemFolderNameDisplay","NAME NOT FOUND","Length: 16"
"21:18:15.4147143","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS","Desired Access: Read"
"21:18:15.4147158","Procmon64.exe","10216","QueryOpen","C:\Windows\System32\aadWamExtension.dll","FAST IO DISALLOWED",""
"21:18:15.4147227","Explorer.EXE","6308","CreateFileMapping","D:\Upscayl\Upscayl.exe","SUCCESS","SyncType: SyncTypeOther"
"21:18:15.4147328","Explorer.EXE","6308","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:18:15.4147346","Explorer.EXE","6308","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"21:18:15.4147451","Explorer.EXE","6308","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","D:\Upscayl\Upscayl.exe","SUCCESS",""
"21:18:15.4147679","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri\1dc467a5367e8db\ec74f5ac","REPARSE","Desired Access: Read/Write"
"21:18:15.4147831","Explorer.EXE","6308","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"21:18:15.4147849","Explorer.EXE","6308","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4148030","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: Name"
"21:18:15.4148061","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri\1dc467a5367e8db\ec74f5ac","SUCCESS","Desired Access: Read/Write"
"21:18:15.4148082","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\AllowedEnumeration","NAME NOT FOUND","Desired Access: Read"
"21:18:15.4148143","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"21:18:15.4148175","Explorer.EXE","6308","DeviceIoControl","C:\Users\rabBIThole\Desktop","FAST IO DISALLOWED","Control: IOCTL_MOUNTDEV_QUERY_DEVICE_NAME"
"21:18:15.4148358","Explorer.EXE","6308","DeviceIoControl","C:\Users\rabBIThole\Desktop","INVALID PARAMETER","Control: IOCTL_MOUNTDEV_QUERY_DEVICE_NAME"
"21:18:15.4148366","Explorer.EXE","6308","RegCloseKey","HKCU","SUCCESS",""
"21:18:15.4148460","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4148525","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"21:18:15.4148558","Explorer.EXE","6308","CloseFile","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4148587","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri\1dc467a5367e8db\ec74f5ac\@{Microsoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppDisplayName}","SUCCESS","Type: REG_SZ, Length: 6, Data: 照片"
"21:18:15.4148671","Explorer.EXE","6308","QueryOpen","C:\Windows\System32\imageres.dll","FAST IO DISALLOWED",""
"21:18:15.4148768","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:15.4148887","Explorer.EXE","6308","IRP_MJ_CLOSE","C:\Users\rabBIThole\Desktop","SUCCESS",""
"21:18:15.4149129","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties\System.ItemFolderPathDisplay","NAME NOT FOUND","Length: 16"
"21:18:15.4149146","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag\ThisPCPolicy","BUFFER OVERFLOW","Length: 12"
"21:18:15.4149164","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS","Index: 0, Name: 2"
"21:18:15.4149368","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri\1dc467a5367e8db\ec74f5ac\@{Microsoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppDisplayName}","SUCCESS","Type: REG_SZ, Length: 6, Data: 照片"
"21:18:15.4149477","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: Name"
"21:18:15.4149534","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag\ThisPCPolicy","SUCCESS","Type: REG_SZ, Length: 10, Data: Show"
"21:18:15.4149679","Procmon64.exe","10216","CreateFile","C:\Windows\System32\aadWamExtension.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4149711","Explorer.EXE","6308","RegCloseKey","HKCU","SUCCESS",""
"21:18:15.4149846","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag\BaseFolderId","BUFFER OVERFLOW","Length: 12"
"21:18:15.4149943","Explorer.EXE","6308","RegCloseKey","HKCU\Software\Classes\Local Settings\MrtCache\C:%5CProgram Files%5CWindowsApps%5CMicrosoft.Windows.Photos_2026.11020.20001.0_x64__8wekyb3d8bbwe%5Cresources.pri\1dc467a5367e8db\ec74f5ac","SUCCESS",""
"21:18:15.4149977","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4149998","Explorer.EXE","6308","CreateFile","D:\Upscayl\Upscayl.exe.Config","NAME NOT FOUND","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
"21:18:15.4150010","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS",""
"21:18:15.4150081","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag\BaseFolderId","SUCCESS","Type: REG_SZ, Length: 78, Data: {33E28130-4E1E-4676-835A-98395C3BC3BB}"
"21:18:15.4150264","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:15.4150354","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:15.4150460","Procmon64.exe","10216","QueryBasicInformationFile","C:\Windows\System32\aadWamExtension.dll","SUCCESS","CreationTime: 2026/7/15 10:40:51, LastAccessTime: 2026/7/15 10:40:51, LastWriteTime: 2026/7/15 10:40:51, ChangeTime: 2026/7/17 11:20:08, FileAttributes: A"
"21:18:15.4150521","Explorer.EXE","6308","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"21:18:15.4150556","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties\System.ItemFolderPathDisplayNarrow","NAME NOT FOUND","Length: 16"
"21:18:15.4150625","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","Desired Access: Read"
"21:18:15.4150665","Procmon64.exe","10216","CloseFile","C:\Windows\System32\aadWamExtension.dll","SUCCESS",""
"21:18:15.4150797","Explorer.EXE","6308","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4150827","Explorer.EXE","6308","CreateFile","C:\Windows\System32\imageres.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4150911","Explorer.EXE","6308","CreateFile","C:\Users\rabBIThole\Desktop","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"21:18:15.4150970","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: Name"
"21:18:15.4151001","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2\UserSid","SUCCESS","Type: REG_SZ, Length: 92, Data: S-1-5-21-4279415155-462254920-2085994121-1001"
"21:18:15.4151084","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"21:18:15.4151176","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\aadWamExtension.dll","SUCCESS",""
"21:18:15.4151221","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{00021401-0000-0000-C000-000000000046}\OverrideFileSystemProperties","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:15.4151386","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\DisablePersonalDirChange","NAME NOT FOUND","Length: 16"
"21:18:15.4151538","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS",""
"21:18:15.4151574","Explorer.EXE","6308","QueryBasicInformationFile","C:\Windows\System32\imageres.dll","SUCCESS","CreationTime: 2026/2/15 14:39:39, LastAccessTime: 2026/2/15 14:39:39, LastWriteTime: 2026/2/15 14:39:39, ChangeTime: 2026/7/16 17:22:01, FileAttributes: A"
"21:18:15.4151599","Explorer.EXE","6308","FileSystemControl","C:\Users\rabBIThole\Desktop","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"21:18:15.4151697","Explorer.EXE","6308","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
